2630,0.00430452,1.1494e-07
2640,0.0043034,1.10506e-07
2650,0.00430232,1.06244e-07
2660,0.00430129,1.02146e-07
2670,0.00430029,9.82061e-08
2680,0.00429933,9.44182e-08
2690,0.00429841,9.07763e-08
2700,0.00429753,8.7275e-08
2710,0.00429668,8.39087e-08
2720,0.00429586,8.06722e-08
2730,0.00429507,7.75606e-08
2740,0.00429432,7.4569e-08
2750,0.00429359,7.16927e-08
2760,0.00429289,6.89275e-08
2770,0.00429222,6.62688e-08
2780,0.00429157,6.37128e-08
2790,0.00429095,6.12553e-08
2800,0.00429035,5.88926e-08
2810,0.00428978,5.6621e-08
2820,0.00428923,5.44371e-08
2830,0.0042887,5.23374e-08
2840,0.00428818,5.03186e-08
2850,0.00428769,4.83778e-08
2860,0.00428722,4.65118e-08
2870,0.00428677,4.47178e-08
2880,0.00428633,4.2993e-08
2890,0.00428591,4.13347e-08
2900,0.00428551,3.97403e-08
2910,0.00428512,3.82075e-08
2920,0.00428475,3.67338e-08
2930,0.00428439,3.53169e-08
2940,0.00428405,3.39547e-08
2950,0.00428372,3.2645e-08
2960,0.0042834,3.13859e-08
2970,0.00428309,3.01753e-08
2980,0.0042828,2.90114e-08
2990,0.00428252,2.78924e-08
3000,0.00428224,2.68165e-08
3010,0.00428198,2.57822e-08
3020,0.00428173,2.47877e-08
3030,0.00428149,2.38316e-08
3040,0.00428126,2.29124e-08
3050,0.00428103,2.20286e-08
3060,0.00428082,2.1179e-08
3070,0.00428061,2.03621e-08
3080,0.00428041,1.95767e-08
3090,0.00428022,1.88216e-08
3100,0.00428004,1.80956e-08
3110,0.00427986,1.73976e-08
3120,0.00427969,1.67266e-08
3130,0.00427953,1.60814e-08
3140,0.00427937,1.54611e-08
3150,0.00427922,1.48648e-08
3160,0.00427908,1.42914e-08
3170,0.00427894,1.37402e-08
3180,0.0042788,1.32102e-08
3190,0.00427867,1.27007e-08
3200,0.00427855,1.22108e-08
3210,0.00427843,1.17398e-08
3220,0.00427832,1.1287e-08
3230,0.00427821,1.08516e-08
3240,0.0042781,1.04331e-08
3250,0.004278,1.00307e-08
3260,0.0042779,9.64376e-09
3270,0.00427781,9.27179e-09
3280,0.00427772,8.91416e-09
3290,0.00427763,8.57033e-09
3300,0.00427755,8.23976e-09
3310,0.00427747,7.92194e-09
3320,0.00427739,7.61638e-09
3330,0.00427731,7.32261e-09
3340,0.00427724,7.04017e-09
3350,0.00427717,6.76862e-09
3360,0.00427711,6.50755e-09
3370,0.00427705,6.25654e-09
3380,0.00427698,6.01522e-09
3390,0.00427693,5.7832e-09
3400,0.00427687,5.56014e-09
3410,0.00427682,5.34568e-09
3420,0.00427676,5.13949e-09
3430,0.00427671,4.94125e-09
3440,0.00427666,4.75066e-09
3450,0.00427662,4.56742e-09
3460,0.00427657,4.39125e-09
3470,0.00427653,4.22187e-09
3480,0.00427649,4.05903e-09
3490,0.00427645,3.90247e-09
3500,0.00427641,3.75194e-09
3510,0.00427638,3.60723e-09
3520,0.00427634,3.46809e-09
3530,0.00427631,3.33432e-09
3540,0.00427627,3.20571e-09
3550,0.00427624,3.08206e-09
3560,0.00427621,2.96319e-09
3570,0.00427618,2.84889e-09
3580,0.00427616,2.73901e-09
3590,0.00427613,2.63336e-09
3600,0.0042761,2.53179e-09
3610,0.00427608,2.43413e-09
3620,0.00427606,2.34024e-09
3630,0.00427603,2.24998e-09
3640,0.00427601,2.16319e-09
3650,0.00427599,2.07976e-09
3660,0.00427597,1.99954e-09
3670,0.00427595,1.92241e-09
3680,0.00427593,1.84826e-09
